Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,GD,LMT,NOC,XLK,GD,LMT,NOC,XLK,GD,LMT,NOC,XLK,GD,LMT,NOC,XLK,GD,LMT,NOC,XLK,GD,LMT,NOC,XLK
Date,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,155.84938049316406,351.78582763671875,338.2442932128906,45.09572982788086,180.97000122070312,416.1400146484375,374.6700134277344,47.540000915527344,181.52999877929688,418.2699890136719,376.17999267578125,47.869998931884766,179.66000366210938,415.07000732421875,373.0799865722656,47.46500015258789,181.0,417.5899963378906,375.79998779296875,47.82500076293945,917900,967200,740600,16134600
2020-01-15,156.40052795410156,355.85198974609375,343.2909240722656,45.14789962768555,181.61000061035156,420.95001220703125,380.260009765625,47.595001220703125,182.9600067138672,421.4800109863281,381.7799987792969,47.82500076293945,181.07000732421875,416.1400146484375,374.67999267578125,47.435001373291016,181.07000732421875,416.4200134277344,374.67999267578125,47.56999969482422,1174700,833000,650500,14417000
2020-01-16,157.96807861328125,359.8674011230469,346.4685974121094,45.755008697509766,182.39999389648438,425.70001220703125,383.7799987792969,48.23500061035156,183.07000732421875,425.739990234375,384.6099853515625,48.244998931884766,181.11000061035156,420.6700134277344,379.57000732421875,47.834999084472656,181.52999877929688,423.1300048828125,381.6099853515625,47.900001525878906,1289900,1085200,839100,11543200
2020-01-17,157.52639770507812,359.83349609375,343.029052734375,46.06330871582031,181.88999938964844,425.6600036621094,379.9700012207031,48.560001373291016,183.1199951171875,427.5400085449219,384.67999267578125,48.60499954223633,181.47999572753906,424.5,378.2900085449219,48.20000076293945,182.77999877929688,426.6099853515625,384.67999267578125,48.459999084472656,1820000,1195600,1237700,21661000
2020-01-21,158.7388458251953,360.2478332519531,341.367919921875,46.0443229675293,183.2899932861328,426.1499938964844,378.1300048828125,48.540000915527344,184.55999755859375,427.7799987792969,381.19000244140625,48.81999969482422,180.82000732421875,423.010009765625,373.9599914550781,48.400001525878906,181.4600067138672,424.4200134277344,379.3800048828125,48.40999984741211,2074800,1071400,1420900,17975000
2020-01-22,158.57427978515625,358.7853698730469,338.83111572265625,46.21031951904297,183.10000610351562,424.4200134277344,375.32000732421875,48.71500015258789,185.5800018310547,428.5,380.3399963378906,49.05500030517578,183.08999633789062,424.3599853515625,375.260009765625,48.67499923706055,183.86000061035156,427.5,378.5,48.845001220703125,1058700,918700,864300,15491600
2020-01-23,159.89068603515625,362.4710388183594,344.4102478027344,46.42849349975586,184.6199951171875,428.7799987792969,381.5,48.94499969482422,185.47000122070312,429.55999755859375,381.6400146484375,48.98500061035156,182.0500030517578,424.0,374.760009765625,48.55500030517578,182.8699951171875,424.05999755859375,375.79998779296875,48.76499938964844,1146700,978400,1099400,14956400
2020-01-24,160.2804718017578,365.61578369140625,344.5367126464844,46.21031951904297,185.07000732421875,432.5,381.6400146484375,48.71500015258789,185.80999755859375,433.5199890136719,384.17999267578125,49.415000915527344,184.3300018310547,429.69000244140625,380.20001220703125,48.54499816894531,185.22999572753906,429.8999938964844,383.0199890136719,49.30500030517578,925500,1086700,738000,23617400
2020-01-27,158.11529541015625,365.5143737792969,342.2165832519531,45.10996627807617,182.57000732421875,432.3800048828125,379.07000732421875,47.55500030517578,183.72999572753906,434.45001220703125,380.989990234375,47.93000030517578,181.58999633789062,425.8599853515625,375.7799987792969,47.35499954223633,182.36000061035156,425.8599853515625,378.3599853515625,47.58000183105469,1132300,1737900,665200,35574600
2020-01-28,159.0333251953125,369.56365966796875,344.71728515625,45.973182678222656,183.6300048828125,437.1700134277344,381.8399963378906,48.46500015258789,184.67999267578125,438.989990234375,383.9800109863281,48.595001220703125,180.75999450683594,426.2699890136719,374.2200012207031,47.869998931884766,183.0800018310547,434.7699890136719,380.5,47.970001220703125,1533900,2063200,674500,31184400
2020-01-29,158.89476013183594,366.7485656738281,345.4485168457031,46.09174728393555,183.47000122070312,433.8399963378906,382.6499938964844,48.59000015258789,184.4199981689453,437.989990234375,384.4800109863281,48.935001373291016,179.61000061035156,431.0199890136719,378.1400146484375,48.39500045776367,183.9199981689453,437.7200012207031,384.4800109863281,48.8650016784668,2033200,1268500,639600,21126600
2020-01-30,156.95481872558594,368.49005126953125,347.4527282714844,46.49015808105469,181.22999572753906,435.8999938964844,384.8699951171875,49.0099983215332,183.49000549316406,437.0,385.010009765625,49.05500030517578,179.72000122070312,430.3399963378906,369.17999267578125,48.275001525878906,182.3000030517578,430.3399963378906,373.1000061035156,48.56999969482422,1842500,1210200,1397400,19933600
2020-01-31,151.9403533935547,361.91314697265625,338.1540832519531,45.214317321777344,175.44000244140625,428.1199951171875,374.57000732421875,47.665000915527344,180.91000366210938,435.57000732421875,384.3299865722656,48.75,174.7899932861328,426.1000061035156,372.0799865722656,47.494998931884766,180.24000549316406,434.92999267578125,383.3299865722656,48.724998474121094,2365700,1650100,1086400,26964600
2020-02-03,152.96229553222656,358.3119201660156,328.3859558105469,45.81191635131836,176.6199951171875,423.8599853515625,363.75,48.29499816894531,178.6199951171875,430.0,370.0,48.415000915527344,175.19000244140625,422.0400085449219,362.760009765625,47.665000915527344,177.16000366210938,429.5199890136719,367.3299865722656,47.720001220703125,1605300,1795800,1316200,25075600
2020-02-04,155.48251342773438,364.1617736816406,326.63458251953125,47.01188278198242,179.52999877929688,430.7799987792969,361.80999755859375,49.560001373291016,180.66000366210938,431.989990234375,367.8999938964844,49.665000915527344,179.0,425.4599914550781,360.0,49.01499938964844,179.24000549316406,425.4599914550781,366.6300048828125,49.1349983215332,1882500,1216300,1054400,19097800
2020-02-05,159.32777404785156,367.8898010253906,332.042236328125,47.28697204589844,183.97000122070312,435.19000244140625,367.79998779296875,49.849998474121094,184.4600067138672,435.9200134277344,368.8900146484375,50.400001525878906,180.0800018310547,429.0199890136719,358.79998779296875,49.4900016784668,181.00999450683594,433.32000732421875,362.5799865722656,50.375,1273300,1251800,815200,32697000
2020-02-06,161.19842529296875,371.0852355957031,328.3859558105469,47.71857452392578,186.1300048828125,438.9700012207031,363.75,50.30500030517578,187.30999755859375,439.8599853515625,366.7200012207031,50.31999969482422,185.1999969482422,434.9100036621094,362.5,49.83000183105469,185.64999389648438,435.55999755859375,366.7200012207031,50.05500030517578,1319600,833500,860000,13505600
2020-02-07,161.72677612304688,371.25433349609375,326.2825012207031,47.282230377197266,186.74000549316406,439.1700134277344,361.4200134277344,49.845001220703125,188.3000030517578,441.2099914550781,366.1700134277344,50.26499938964844,185.58999633789062,437.2900085449219,361.1199951171875,49.744998931884766,185.77999877929688,438.1400146484375,363.3800048828125,50.06999969482422,1715400,883800,790300,16598000
2020-02-10,161.30238342285156,371.7530822753906,327.9707336425781,47.922523498535156,186.25,439.760009765625,363.2900085449219,50.52000045776367,188.47000122070312,441.5199890136719,364.0299987792969,50.529998779296875,185.33999633789062,437.82000732421875,357.6199951171875,49.54499816894531,186.50999450683594,439.0,361.04998779296875,49.55500030517578,1239900,870400,716400,16347600
2020-02-11,161.8999786376953,371.8291931152344,332.2589111328125,47.76124954223633,186.94000244140625,439.8500061035156,368.0400085449219,50.349998474121094,188.3800048828125,442.5299987792969,371.9800109863281,50.95000076293945,185.3800048828125,437.4700012207031,363.80999755859375,50.20000076293945,186.92999267578125,441.3599853515625,364.55999755859375,50.904998779296875,1599100,744600,697600,15105800
2020-02-12,163.46751403808594,369.0817565917969,331.9790344238281,48.27824020385742,188.75,436.6000061035156,367.7300109863281,50.89500045776367,188.75,439.69000244140625,369.2300109863281,50.915000915527344,186.44000244140625,434.6000061035156,363.9800109863281,50.40999984741211,187.36000061035156,439.010009765625,367.6099853515625,50.69499969482422,1447900,1419200,935400,12152800
2020-02-13,164.056396484375,367.47564697265625,332.2227478027344,48.15018081665039,189.42999267578125,434.70001220703125,368.0,50.7599983215332,190.0800018310547,439.2900085449219,370.4700012207031,51.025001525878906,187.5800018310547,434.29998779296875,365.0400085449219,50.41999816894531,187.82000732421875,435.79998779296875,366.70001220703125,50.494998931884766,1546000,800200,848600,14802800
2020-02-14,162.8699493408203,370.13848876953125,334.876953125,48.35886764526367,188.05999755859375,437.8500061035156,370.94000244140625,50.97999954223633,189.39999389648438,438.4700012207031,371.6400146484375,51.064998626708984,186.6199951171875,434.30999755859375,367.010009765625,50.70000076293945,189.36000061035156,434.9800109863281,368.82000732421875,50.86000061035156,1351800,948600,635100,12392400
2020-02-18,162.93923950195312,368.1940612792969,336.2130432128906,48.17863464355469,188.13999938964844,435.54998779296875,372.4200134277344,50.790000915527344,188.72999572753906,438.95001220703125,372.6400146484375,50.900001525878906,186.69000244140625,434.010009765625,365.75,50.51499938964844,187.16000366210938,437.0,367.70001220703125,50.56999969482422,1139900,776100,810900,20633200
2020-02-19,161.5621795654297,367.2895812988281,330.5526428222656,48.75253677368164,186.5500030517578,434.4800109863281,366.1499938964844,51.39500045776367,188.69000244140625,438.2699890136719,374.3900146484375,51.470001220703125,186.3300018310547,434.3999938964844,365.9599914550781,51.084999084472656,188.22999572753906,437.0,373.2200012207031,51.119998931884766,1191200,787200,864600,16615600
2020-02-20,161.04258728027344,360.0956726074219,327.9345703125,48.245033264160156,185.9499969482422,425.9700012207031,363.25,50.86000061035156,187.35000610351562,434.989990234375,367.6199951171875,51.40999984741211,184.42999267578125,424.1600036621094,360.5299987792969,50.165000915527344,186.07000732421875,433.6300048828125,365.2799987792969,51.28499984741211,1247900,1190600,995200,26324600
2020-02-21,162.47152709960938,361.6426086425781,330.7252502441406,47.16364669799805,187.60000610351562,427.79998779296875,365.010009765625,49.720001220703125,187.86000061035156,428.7200012207031,365.92999267578125,50.64500045776367,183.61000061035156,422.6600036621094,358.0299987792969,49.40999984741211,184.91000366210938,425.1199951171875,360.6600036621094,50.599998474121094,1416900,1055500,880000,29899000
2020-02-24,159.88201904296875,354.49932861328125,325.6331787109375,45.214317321777344,184.61000061035156,419.3500061035156,359.3900146484375,47.665000915527344,185.64999389648438,424.20001220703125,365.8500061035156,48.35499954223633,182.0800018310547,418.1000061035156,357.7200012207031,46.900001525878906,183.11000061035156,419.6499938964844,357.989990234375,47.334999084472656,1857900,1117800,997500,42365200
2020-02-25,150.6239776611328,338.44598388671875,308.03729248046875,43.7677116394043,173.9199981689453,400.3599853515625,339.9700012207031,46.13999938964844,185.63999938964844,421.7300109863281,361.44000244140625,48.27000045776367,173.27000427246094,397.5299987792969,338.7799987792969,45.970001220703125,184.9499969482422,420.1000061035156,361.07000732421875,48.095001220703125,2780100,1600100,1458800,62934400
2020-02-26,148.57138061523438,338.9026184082031,302.9179382324219,43.96692657470703,171.5500030517578,400.8999938964844,334.32000732421875,46.349998474121094,176.83999633789062,410.5199890136719,347.1499938964844,47.35499954223633,171.22000122070312,399.3399963378906,334.30999755859375,46.0,175.25,400.30999755859375,342.5,46.314998626708984,2737400,1678000,934400,55759600
2020-02-27,143.8860321044922,325.1233215332031,300.42626953125,41.59545135498047,166.13999938964844,384.6000061035156,331.57000732421875,43.849998474121094,172.69000244140625,399.010009765625,337.7900085449219,45.779998779296875,165.52999877929688,384.3299865722656,325.0,43.81999969482422,169.17999267578125,393.5199890136719,329.489990234375,44.83000183105469,2809100,1894100,2054500,67825800
2020-02-28,138.30003356933594,314.63470458984375,297.95263671875,41.91324234008789,159.69000244140625,369.8699951171875,328.8399963378906,44.185001373291016,163.69000244140625,373.82000732421875,329.82000732421875,44.60499954223633,155.47000122070312,360.3399963378906,313.9800109863281,42.029998779296875,160.5800018310547,369.8599853515625,320.0,42.10499954223633,3827400,3363800,2919600,111854400
2020-03-02,142.9247283935547,324.4002380371094,304.4309997558594,44.336883544921875,165.02999877929688,381.3500061035156,335.989990234375,46.7400016784668,165.22999572753906,383.1000061035156,336.92999267578125,46.75,157.60000610351562,360.57000732421875,321.8599853515625,44.189998626708984,160.55999755859375,371.3500061035156,330.4599914550781,44.97999954223633,2233200,2859900,1547000,70008600
2020-03-03,139.47784423828125,321.0401306152344,298.4418640136719,42.653133392333984,161.0500030517578,377.3999938964844,329.3800048828125,44.96500015258789,170.19000244140625,396.8999938964844,347.8999938964844,47.33000183105469,160.72999572753906,376.5899963378906,329.010009765625,44.4900016784668,164.88999938964844,384.8399963378906,335.989990234375,47.005001068115234,2418200,2531400,1207900,94989200
2020-03-04,145.73944091796875,341.9919738769531,314.37982177734375,44.4838981628418,168.27999877929688,402.0299987792969,346.9700012207031,46.89500045776367,169.72000122070312,402.9599914550781,347.989990234375,46.90999984741211,161.2100067138672,383.19000244140625,330.5199890136719,45.29999923706055,163.44000244140625,385.4200134277344,335.57000732421875,45.935001373291016,2694600,2025800,1193700,44727600
2020-03-05,141.47842407226562,327.2500305175781,296.9921569824219,43.079994201660156,163.36000061035156,384.70001220703125,327.7799987792969,45.415000915527344,167.92999267578125,397.8500061035156,342.0299987792969,46.51499938964844,161.63999938964844,382.2200012207031,325.8599853515625,45.119998931884766,164.66000366210938,393.9200134277344,339.4800109863281,45.64500045776367,2951400,1967200,1214100,49019000
2020-03-06,141.192626953125,325.3529968261719,298.06134033203125,42.16935348510742,163.02999877929688,382.4700012207031,328.9599914550781,44.45500183105469,164.19000244140625,384.95001220703125,331.8999938964844,44.720001220703125,157.11000061035156,368.4599914550781,315.8399963378906,43.244998931884766,159.35000610351562,372.0899963378906,319.32000732421875,43.89500045776367,1879300,2161000,1361200,57631800
2020-03-09,129.92529296875,299.4588928222656,283.8541259765625,38.96788024902344,150.02000427246094,352.0299987792969,313.2799987792969,41.08000183105469,157.1199951171875,369.4700012207031,320.739990234375,43.0,146.58999633789062,351.2699890136719,280.0,40.75,152.0399932861328,359.9800109863281,306.94000244140625,40.790000915527344,3241700,3086700,1355400,59119800
2020-03-10,134.49806213378906,312.33795166015625,303.43438720703125,41.56700134277344,155.3000030517578,367.1700134277344,334.8900146484375,43.81999969482422,155.63999938964844,367.6700134277344,335.1400146484375,43.82500076293945,149.61000061035156,350.6000061035156,321.6300048828125,41.310001373291016,155.00999450683594,363.010009765625,324.69000244140625,42.84000015258789,2606800,2505600,1826700,71164600
2020-03-11,128.5655517578125,303.62701416015625,287.99493408203125,39.603431701660156,148.4499969482422,356.92999267578125,317.8500061035156,41.75,154.3000030517578,365.8900146484375,330.3599853515625,42.90999984741211,147.13999938964844,349.7900085449219,311.8699951171875,41.154998779296875,150.6300048828125,356.57000732421875,325.45001220703125,42.64500045776367,2753300,1950800,1484400,63304200
2020-03-12,114.51818084716797,264.87939453125,263.2138366699219,35.73795700073242,132.22999572753906,311.3800048828125,290.5,37.67499923706055,139.4600067138672,339.4200134277344,308.9599914550781,40.95000076293945,128.52999877929688,310.0799865722656,289.260009765625,37.5,137.63999938964844,322.0,296.989990234375,38.720001220703125,5116200,3892600,2525900,65490600
2020-03-13,120.9356460571289,279.5192565917969,284.9596252441406,39.93069076538086,139.63999938964844,328.5899963378906,314.5,42.095001220703125,141.57000732421875,329.1600036621094,315.6499938964844,42.189998626708984,131.6199951171875,303.1000061035156,289.5899963378906,38.150001525878906,139.13999938964844,327.3299865722656,303.6600036621094,40.04499816894531,4187600,3877800,2307500,65849600
2020-03-16,109.72891998291016,244.93984985351562,256.0469055175781,34.414669036865234,126.69999694824219,287.94000244140625,282.5899963378906,36.279998779296875,137.10000610351562,311.55999755859375,300.44000244140625,39.60499954223633,126.26000213623047,285.0,274.5899963378906,35.595001220703125,126.26000213623047,295.010009765625,274.5899963378906,35.86000061035156,3951400,2351500,1520200,81244800
2020-03-17,113.96392059326172,271.2167663574219,289.3359375,36.75767517089844,131.58999633789062,318.8299865722656,319.3299865722656,38.75,131.94000244140625,319.4700012207031,319.8900146484375,39.220001220703125,125.4000015258789,287.1499938964844,287.5799865722656,35.970001220703125,128.1699981689453,293.0,288.3599853515625,37.1349983215332,3327300,2626200,2113200,100814600
2020-03-18,104.88768768310547,283.6195068359375,292.6612548828125,35.372737884521484,121.11000061035156,333.4100036621094,323.0,37.290000915527344,126.31999969482422,339.2300109863281,325.8500061035156,37.90999984741211,115.70999908447266,296.0400085449219,298.6099853515625,35.1349983215332,123.38999938964844,296.9200134277344,301.010009765625,36.17499923706055,2780000,3589400,1779400,107412400
2020-03-19,102.22024536132812,267.2782897949219,269.0218200683594,35.50079345703125,118.02999877929688,314.20001220703125,296.9100036621094,37.42499923706055,120.01000213623047,334.1000061035156,322.989990234375,38.69499969482422,110.0199966430664,311.2099914550781,289.510009765625,36.060001373291016,120.01000213623047,333.4100036621094,321.1499938964844,36.94499969482422,3248100,2836700,1711600,123454200
2020-03-20,98.7214126586914,247.7300262451172,257.342529296875,33.87398147583008,113.98999786376953,291.2200012207031,284.0199890136719,35.709999084472656,121.83999633789062,315.8399963378906,301.1700134277344,38.52000045776367,113.27999877929688,288.2099914550781,274.7699890136719,35.59000015258789,118.19000244140625,314.20001220703125,300.94000244140625,38.130001068115234,3390300,3040100,1768500,90444000
2020-03-23,92.32125854492188,235.4634246826172,244.5125732421875,33.56455612182617,106.5999984741211,276.79998779296875,269.8599853515625,35.20000076293945,113.0,287.05999755859375,283.25,36.11000061035156,100.55000305175781,266.1099853515625,263.30999755859375,34.04999923706055,112.16000366210938,285.0,280.8500061035156,35.345001220703125,3724400,3172100,1497400,84958400
2020-03-24,98.91192626953125,245.7650146484375,254.8599090576172,37.002052307128906,114.20999908447266,288.9100036621094,281.2799987792969,38.80500030517578,116.02999877929688,294.989990234375,284.0,38.834999084472656,110.58000183105469,280.239990234375,272.6300048828125,37.18000030517578,112.20999908447266,287.9700012207031,280.25,37.33000183105469,3280800,3088400,1655100,75329000
2020-03-25,105.6584701538086,271.9314270019531,261.2749328613281,36.95438003540039,122.0,319.6700134277344,288.3599853515625,38.755001068115234,125.70999908447266,329.82000732421875,301.9800109863281,40.54499816894531,114.5199966430664,293.6099853515625,279.0,38.0099983215332,116.5,300.6199951171875,281.7900085449219,39.099998474121094,3310200,2950100,1615600,57480800
2020-03-26,115.3236312866211,298.01275634765625,291.021240234375,39.24286651611328,133.16000366210938,350.3299865722656,321.19000244140625,41.154998779296875,134.8800048828125,352.1000061035156,321.9200134277344,41.255001068115234,124.13999938964844,324.010009765625,290.6300048828125,39.150001525878906,124.47000122070312,326.0,290.6300048828125,39.244998931884766,2842400,2680900,1425500,56425800
2020-03-27,112.64751434326172,296.35394287109375,282.8303527832031,37.469295501708984,130.07000732421875,348.3800048828125,312.1499938964844,39.29499816894531,133.58999633789062,365.0899963378906,318.7699890136719,40.630001068115234,128.0,335.010009765625,301.6000061035156,39.125,129.47999572753906,339.989990234375,311.8900146484375,39.880001068115234,2431300,3562800,1504800,58485400
2020-03-30,115.70469665527344,296.7537536621094,284.2528381347656,39.04739761352539,133.60000610351562,348.8500061035156,313.7200012207031,40.95000076293945,134.4600067138672,356.4800109863281,322.9200134277344,41.04499816894531,127.08000183105469,342.2799987792969,308.8599853515625,39.69499969482422,130.0,351.489990234375,317.4100036621094,39.81999969482422,1880700,1756300,1261700,47480200
2020-03-31,114.58749389648438,288.3321228027344,274.13201904296875,38.31794357299805,132.30999755859375,338.95001220703125,302.54998779296875,40.185001373291016,134.57000732421875,346.9200134277344,311.0,41.59000015258789,131.1300048828125,336.239990234375,300.3800048828125,39.974998474121094,132.5,344.80999755859375,309.1700134277344,40.85499954223633,1701200,2169300,1980200,39988800
2020-04-01,110.33516693115234,287.96636962890625,278.1550598144531,36.49190139770508,127.4000015258789,338.5199890136719,306.989990234375,38.27000045776367,129.0,340.989990234375,309.989990234375,39.625,125.19000244140625,322.010009765625,290.6199951171875,37.98500061035156,126.70999908447266,324.8299865722656,293.8500061035156,38.79499816894531,1439100,2082300,1226500,54984800
2020-04-02,110.7854995727539,301.1005859375,284.7694091796875,37.3453369140625,127.91999816894531,353.9599914550781,314.2900085449219,39.165000915527344,130.25999450683594,354.0,314.7300109863281,39.21500015258789,124.9000015258789,334.54998779296875,301.69000244140625,37.97999954223633,125.9000015258789,335.25,301.8999938964844,38.1349983215332,1426300,1896200,1061900,44223600
2020-04-03,108.84554290771484,298.1572570800781,284.1532287597656,36.7684440612793,125.68000030517578,350.5,313.6099853515625,38.560001373291016,128.58999633789062,355.8399963378906,315.54998779296875,39.415000915527344,124.69999694824219,349.6099853515625,310.30999755859375,38.07500076293945,127.23999786376953,352.0,313.8999938964844,38.994998931884766,1207500,2113200,834900,31572000
2020-04-06,115.78260803222656,313.0014343261719,301.1148376464844,39.90557861328125,133.69000244140625,367.95001220703125,332.3299865722656,41.849998474121094,134.49000549316406,369.95001220703125,335.2699890136719,42.125,130.3000030517578,361.9100036621094,319.5,40.0,131.6199951171875,361.9100036621094,320.0,40.255001068115234,2370700,2525400,1047600,35987200
2020-04-07,116.39751434326172,302.2235107421875,294.9444885253906,39.54800033569336,134.39999389648438,355.2799987792969,325.5199890136719,41.474998474121094,141.3800048828125,381.8999938964844,343.30999755859375,43.34000015258789,134.17999267578125,354.04998779296875,324.9599914550781,41.43000030517578,140.41000366210938,380.5,342.7099914550781,43.32500076293945,2783900,2101500,1098500,44298800
2020-04-08,119.96890258789062,307.4381103515625,298.7047119140625,40.6111946105957,137.38999938964844,361.4100036621094,329.6700134277344,42.59000015258789,138.3800048828125,372.6499938964844,336.6300048828125,42.76499938964844,134.0399932861328,358.5899963378906,327.0799865722656,41.625,135.4199981689453,361.3699951171875,330.30999755859375,42.02000045776367,1701000,1447700,919000,27428600
2020-04-09,123.12991333007812,315.59588623046875,305.02911376953125,40.62073516845703,141.00999450683594,371.0,336.6499938964844,42.599998474121094,142.4600067138672,376.3299865722656,339.1199951171875,43.314998626708984,138.61000061035156,363.5199890136719,330.6499938964844,42.29999923706055,140.35000610351562,369.739990234375,334.6099853515625,43.095001220703125,2273700,1629400,1115800,39259800
2020-04-13,119.58470153808594,314.69427490234375,307.0224609375,40.71131896972656,136.9499969482422,369.94000244140625,338.8500061035156,42.69499969482422,141.42999267578125,373.989990234375,341.5400085449219,42.755001068115234,136.52000427246094,365.7099914550781,334.1400146484375,41.82500076293945,140.94000244140625,370.95001220703125,336.7099914550781,42.43000030517578,1406700,1237200,639000,25301600
2020-04-14,120.93818664550781,323.2773742675781,316.0288391113281,42.41815185546875,138.5,380.0299987792969,348.7900085449219,44.48500061035156,141.52000427246094,386.5799865722656,352.0,44.564998626708984,138.4199981689453,374.54998779296875,342.0,43.470001220703125,139.00999450683594,378.2900085449219,344.7099914550781,43.64500045776367,1446600,1653400,639100,31779000
2020-04-15,116.84288787841797,318.4711608886719,311.9515380859375,41.49322509765625,133.80999755859375,374.3800048828125,344.2900085449219,43.51499938964844,136.0,376.75,346.1099853515625,43.869998931884766,131.8000030517578,367.3599853515625,336.510009765625,43.189998626708984,135.1999969482422,376.75,346.0199890136719,43.599998474121094,1609100,1251500,712300,25858200
2020-04-16,115.64657592773438,321.44842529296875,313.7182922363281,41.99860382080078,132.44000244140625,377.8800048828125,346.239990234375,44.04499816894531,134.05999755859375,381.29998779296875,348.3500061035156,44.154998779296875,130.55999755859375,372.5,342.32000732421875,43.32500076293945,133.61000061035156,373.6099853515625,343.5899963378906,44.084999084472656,1289500,1568400,879700,23667600
2020-04-17,120.66749572753906,341.5496826171875,322.8333435058594,42.55641555786133,138.19000244140625,401.510009765625,356.29998779296875,44.630001068115234,139.5,402.45001220703125,357.1199951171875,44.834999084472656,135.25,384.8299865722656,347.0,43.98500061035156,136.00999450683594,387.4200134277344,353.6099853515625,44.82500076293945,2036600,1768400,1236800,28284800
2020-04-20,118.10025787353516,325.9825439453125,311.60711669921875,41.87464141845703,135.25,383.2099914550781,343.9100036621094,43.915000915527344,138.1999969482422,399.9700012207031,354.3800048828125,44.61000061035156,135.1999969482422,383.2099914550781,343.510009765625,43.85499954223633,137.99000549316406,394.0799865722656,353.6600036621094,44.025001525878906,1272500,1487200,695700,20407000
2020-04-21,114.99169158935547,317.6716003417969,302.3379821777344,40.1201286315918,131.69000244140625,373.44000244140625,333.67999267578125,42.07500076293945,133.85000610351562,392.5400085449219,346.5899963378906,43.400001525878906,130.67999267578125,371.010009765625,332.2900085449219,41.81999969482422,132.4499969482422,383.010009765625,340.95001220703125,43.29499816894531,1328000,2042000,813200,32765000
2020-04-22,116.45865631103516,323.5921936035156,309.8856201171875,41.66485595703125,133.3699951171875,380.3999938964844,342.010009765625,43.69499969482422,134.8800048828125,383.94000244140625,343.54998779296875,43.935001373291016,132.5800018310547,375.3299865722656,334.9700012207031,42.939998626708984,134.57000732421875,383.489990234375,339.1700134277344,43.095001220703125,1692700,1188400,676200,24032000
